FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,year,week,Timeline
Matthew,Lowton,DEF,BUR,4500000,1,90,2.5,5.55555555555556e-07,2e-05,0,42770,9,53,0,0,0,0,0,20.0,0,0,0,90,0,0,0,0,5,0,9,0,2,0.8,59732,0,0,0,0,3240,0,0,0,631,West Ham,,,,,2016,37,Y16W37
Leiva,Lucas,MID,LIV,4400000,1,47,0.4234234234234229,9.623259623259619e-08,1.06818181818182e-05,0,13562,4,17,0,0,0,0,0,10.7,0,-1,0,47,1,0,0,0,2,0,4,0,3,0.2,14984,0,253,0,0,1112,0,0,0,240,Middlesbrough,,,,,2016,37,Y16W37
Greg,Luer,FWD,HUL,4400000,0,0,0.0,0.0,0.0,0,6109,0,0,0,0,0,0,0,0.0,0,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,6625,0,0,0,0,0,0,0,0,0,Tottenham,,,,,2016,37,Y16W37
Romelu,Lukaku,FWD,EVE,10100000,8,221,6.0,5.94059405940594e-07,2.18811881188119e-05,0,2684099,3,42,0,0,0,25,0,21.9,0,11,0,221,-11,0,0,0,33,0,13,0,6,32.2,3620695,0,754,0,6,3266,0,0,0,824,Arsenal,,,,,2016,37,Y16W37
Shaun,MacDonald,MID,BOU,4500000,0,0,0.0,0.0,0.0,0,4223,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,422,0,3,0,0,0,0,0,0,0,Leicester,,,,,2016,37,Y16W37
Matt,Macey,GLK,ARS,4000000,0,0,0.0,0.0,0.0,0,100,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,289,0,0,0,0,0,0,0,0,0,Everton,,,,,2016,37,Y16W37
Pablo,Maffeo,DEF,MCI,4500000,0,0,0.0,0.0,0.0,0,893,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,732,0,0,0,0,0,0,0,0,0,Watford,,,,,2016,37,Y16W37
Harry,Maguire,DEF,HUL,4400000,0,71,2.4,5.454545454545451e-07,1.6136363636363594e-05,0,34939,5,53,0,0,0,2,0,16.1,0,-1,0,71,1,0,0,0,5,0,4,0,3,0.8,64709,0,0,0,0,2307,0,0,0,483,Tottenham,,,,,2016,37,Y16W37
Riyad,Mahrez,MID,LEI,8900000,1,120,3.3,3.7078651685393295e-07,1.34831460674157e-05,0,934233,4,48,0,0,0,6,0,13.5,0,-6,0,120,6,0,2,0,9,0,9,0,4,8.2,202237,0,994,0,0,2826,0,0,0,437,Bournemouth,,,,,2016,37,Y16W37
Ainsley,Maitland-Niles,MID,ARS,4500000,0,1,0.009009009009009007,2.002002002002e-09,2.22222222222222e-07,0,158,0,0,0,0,0,0,0,0.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,171,0,0,0,0,2,0,0,0,5,Everton,,,,,2016,37,Y16W37
Josh,Maja,FWD,SUN,4500000,0,0,0.0,0.0,0.0,0,2016,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,3454,0,0,0,0,0,0,0,0,0,Chelsea,,,,,2016,37,Y16W37
Moses,Makasi,MID,WHU,4500000,0,0,0.0,0.0,0.0,0,18,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,63,0,0,0,0,0,0,0,0,0,Burnley,,,,,2016,37,Y16W37
Shaun,Maloney,MID,HUL,4300000,0,24,0.216216216216216,5.02828409805154e-08,5.58139534883721e-06,0,90692,0,7,0,0,0,1,0,5.6,0,-2,0,24,2,0,0,0,2,0,1,0,2,0.5,90445,0,0,0,1,283,0,0,0,86,Tottenham,,,,,2016,37,Y16W37
Steve,Mandanda,GLK,CRY,4200000,0,19,0.171171171171171,4.07550407550408e-08,4.52380952380952e-06,0,141747,0,17,0,24,0,0,0,4.5,0,-3,0,19,3,0,0,0,0,0,0,0,0,1.9,43733,0,0,0,0,810,0,0,0,120,Man Utd,,,,,2016,37,Y16W37
Sadio,Mane,MID,LIV,9300000,0,156,5.8,6.23655913978495e-07,1.67741935483871e-05,0,2181069,4,26,0,0,0,13,0,16.8,0,3,0,156,-3,0,0,0,14,0,8,0,7,7.8,1862549,0,635,0,4,2242,0,0,0,502,Middlesbrough,,,,,2016,37,Y16W37
Eliaquim,Mangala,DEF,MCI,5400000,0,0,0.0,0.0,0.0,0,21014,0,0,0,0,0,0,0,0.0,0,-1,0,0,1,0,0,0,0,0,0,0,0,0.3,1186,0,235,0,0,0,0,0,0,0,Watford,,,,,2016,37,Y16W37
Alexander,Manninger,GLK,LIV,4000000,0,0,0.0,0.0,0.0,0,8926,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,11099,0,0,0,0,0,0,0,0,0,Middlesbrough,,,,,2016,37,Y16W37
Vito,Mannone,GLK,SUN,4000000,0,34,0.306306306306306,7.65765765765766e-08,8.5e-06,0,55663,0,19,0,41,0,0,0,8.5,0,-5,0,34,5,0,0,0,6,0,2,0,0,0.6,35846,0,210,0,1,810,0,0,0,187,Chelsea,,,,,2016,37,Y16W37
Javier,Manquillo,DEF,SUN,4300000,6,38,0.342342342342342,7.96144982191494e-08,8.83720930232558e-06,0,2695,2,28,0,0,0,1,0,8.8,0,-2,0,38,2,0,0,0,0,0,2,0,0,0.0,3302,0,0,0,0,1430,0,0,0,210,Chelsea,,,,,2016,37,Y16W37
,Marc Wilson,DEF,WBA,3800000,0,0,0.0,0.0,0.0,0,98770,3,7,0,0,0,0,0,0.0,0,-2,0,0,2,0,0,0,0,0,0,0,0,2.3,122886,0,14,0,0,255,0,0,0,29,Swansea,,,,,2016,37,Y16W37
Adrian,Mariappa,DEF,WAT,4000000,0,15,0.135135135135135,3.37837837837838e-08,3.75e-06,0,19852,0,13,0,0,0,0,0,3.8,0,0,0,15,0,0,0,0,3,0,1,0,0,0.4,30278,0,0,0,1,562,0,0,0,121,Man City,,,,,2016,37,Y16W37
Lazar,Markovic,MID,HUL,5200000,0,37,0.33333333333333304,6.410256410256409e-08,7.115384615384621e-06,0,21421,4,15,0,0,0,2,0,7.1,0,-3,0,37,3,0,0,0,2,0,5,0,0,0.1,22952,0,0,0,0,1005,0,0,0,125,Tottenham,,,,,2016,37,Y16W37
Dean,Marney,MID,BUR,4300000,0,51,2.4,5.58139534883721e-07,1.18604651162791e-05,0,68665,7,28,0,0,0,1,0,11.9,0,-2,0,51,2,0,0,0,1,0,5,0,2,0.4,68838,0,0,0,0,1764,0,0,0,239,West Ham,,,,,2016,37,Y16W37
David,Marshall,GLK,HUL,4400000,1,32,0.2882882882882881,6.55200655200655e-08,7.272727272727271e-06,0,6771,0,44,0,63,0,0,0,7.3,0,-1,0,32,1,0,0,0,0,0,0,0,0,0.1,7662,1,0,0,0,1440,0,0,0,262,Tottenham,,,,,2016,37,Y16W37
Anthony,Martial,MID,MUN,9200000,1,95,0.855855855855856,9.30278104191148e-08,1.03260869565217e-05,0,311906,2,13,0,0,0,4,0,10.3,0,-3,0,95,3,0,0,0,9,0,9,0,6,2.5,122918,0,593,0,3,1553,0,0,0,302,Crystal Palace,,,,,2016,37,Y16W37
Cuco,Martina,DEF,SOU,4300000,0,31,0.279279279279279,6.49486695998324e-08,7.209302325581401e-06,0,56025,0,6,0,0,0,0,0,7.2,0,-2,0,31,2,0,0,0,5,0,3,0,0,0.4,62022,0,203,0,0,592,0,0,0,140,Stoke,,,,,2016,37,Y16W37
Damian Emiliano,Martinez,GLK,ARS,3900000,0,8,0.0720720720720721,1.84800184800185e-08,2.05128205128205e-06,0,7523,0,3,0,5,0,0,0,2.1,0,-1,0,8,1,0,0,0,0,0,1,0,0,0.6,30673,0,0,0,0,180,0,0,0,35,Everton,,,,,2016,37,Y16W37
Bruno,Martins Indi,DEF,STK,4900000,6,106,3.0,6.12244897959184e-07,2.16326530612245e-05,0,38853,4,50,0,0,0,1,0,21.6,0,-1,0,106,1,0,0,0,9,0,11,0,0,0.7,61894,0,0,0,1,3146,0,0,0,634,Southampton,,,,,2016,37,Y16W37
Brandon,Mason,DEF,WAT,3900000,0,1,0.009009009009009007,2.31000231000231e-09,2.56410256410256e-07,0,2438,0,5,0,0,0,0,0,0.3,0,-1,0,1,1,0,0,0,0,0,0,0,0,0.1,5768,0,0,0,0,113,0,0,0,13,Man City,,,,,2016,37,Y16W37
Ryan,Mason,MID,HUL,4600000,0,26,0.234234234234234,5.09204857030944e-08,5.65217391304348e-06,0,5097,4,27,0,0,0,1,0,5.7,0,-4,0,26,4,0,0,0,0,0,0,0,0,0.0,3773,0,147,0,0,927,0,0,0,126,Tottenham,,,,,2016,37,Y16W37
Arthur,Masuaku,DEF,WHU,4700000,0,34,0.306306306306306,6.517155453325669e-08,7.23404255319149e-06,0,25654,1,24,0,0,0,0,0,7.2,0,-3,0,34,3,0,0,0,7,0,3,0,1,0.1,19205,0,0,0,0,972,0,0,0,253,Burnley,,,,,2016,37,Y16W37
Juan,Mata,MID,MUN,7200000,0,102,4.1,5.69444444444444e-07,1.41666666666667e-05,0,387152,3,16,0,0,0,6,0,14.2,0,-3,0,102,3,0,0,0,14,0,10,0,3,2.0,365444,1,586,0,1,1614,0,0,0,457,Crystal Palace,,,,,2016,37,Y16W37
Nemanja,Matic,MID,CHE,4800000,0,105,3.0,6.25e-07,2.1875e-05,0,291262,4,24,0,0,0,1,0,21.9,0,-2,0,105,2,0,0,0,1,0,15,0,8,3.9,326634,0,373,0,0,2694,0,0,0,550,Sunderland,,,,,2016,37,Y16W37
Joel,Matip,DEF,LIV,5400000,6,97,3.3,6.11111111111111e-07,1.7962962962963e-05,0,152752,3,25,0,0,0,1,0,18.0,0,-1,0,97,1,0,0,0,7,0,9,0,0,3.2,189764,0,0,0,0,2457,0,0,0,557,Middlesbrough,,,,,2016,37,Y16W37
Adam,Matthews,DEF,SUN,4000000,0,0,0.0,0.0,0.0,0,1486,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,434,0,4,0,0,0,0,0,0,0,Chelsea,,,,,2016,37,Y16W37
Alfie,Mawson,DEF,SWA,4600000,2,94,3.5,7.608695652173909e-07,2.04347826086957e-05,0,61720,1,45,0,0,0,4,0,20.4,0,1,0,94,-1,0,0,0,9,0,7,0,0,1.9,141691,2,0,0,3,2430,0,0,0,541,West Brom,,,,,2016,37,Y16W37
Dieumerci,Mbokani,FWD,HUL,5400000,0,27,0.24324324324324306,4.5045045045045e-08,5e-06,0,8157,0,16,0,0,0,0,0,5.0,0,-1,0,27,1,0,0,0,0,0,3,0,2,0.0,8383,0,0,0,0,764,0,0,0,43,Tottenham,,,,,2016,37,Y16W37
James,McArthur,MID,CRY,4700000,2,93,0.837837837837838,1.7826336975273102e-07,1.97872340425532e-05,0,203344,5,39,0,0,0,5,0,19.8,0,-3,0,93,3,0,0,0,8,0,3,0,3,1.0,228956,0,282,0,1,1999,0,0,0,363,Man Utd,,,,,2016,37,Y16W37
Gareth,McAuley,DEF,WBA,5000000,0,131,3.6,7.2e-07,2.62e-05,0,1012775,5,45,0,0,0,6,0,26.2,0,5,0,131,-5,0,0,0,14,0,7,0,1,24.7,1560638,1,339,0,4,3140,0,0,0,576,Swansea,,,,,2016,37,Y16W37
Oliver,McBurnie,FWD,SWA,4500000,0,5,0.0450450450450451,1.001001001001e-08,1.11111111111111e-06,0,6027,0,5,0,0,0,0,0,1.1,0,0,0,5,0,0,0,0,0,0,0,0,0,0.1,7060,0,0,0,0,82,0,0,0,17,West Brom,,,,,2016,37,Y16W37
Alex,McCarthy,GLK,SOU,4300000,0,0,0.0,0.0,0.0,0,6053,0,0,0,0,0,0,0,0.0,0,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,840,0,82,0,0,0,0,0,0,0,Stoke,,,,,2016,37,Y16W37
James,McCarthy,MID,EVE,4700000,0,23,0.207207207207207,4.40866398313207e-08,4.8936170212766e-06,0,15886,2,10,0,0,0,1,0,4.9,0,-3,0,23,3,0,0,0,0,0,0,0,1,0.2,6679,0,365,0,0,613,0,0,0,100,Arsenal,,,,,2016,37,Y16W37
James,McClean,MID,WBA,4800000,1,52,0.468468468468469,9.75975975975976e-08,1.08333333333333e-05,0,13907,9,24,0,0,0,1,0,10.8,0,-2,0,52,2,0,0,0,1,0,2,0,3,0.1,10324,0,336,0,0,1477,0,0,0,236,Swansea,,,,,2016,37,Y16W37
Luke,McGee,GLK,TOT,3900000,0,0,0.0,0.0,0.0,0,3631,0,0,0,0,0,0,0,0.0,0,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,4311,0,0,0,0,0,0,0,0,0,Hull City,,,,,2016,37,Y16W37
Allan,McGregor,GLK,HUL,4400000,0,0,0.0,0.0,0.0,0,1069,0,0,0,0,0,0,0,0.0,0,-1,0,0,1,0,0,0,0,0,0,0,0,0.0,448,0,0,0,0,0,0,0,0,0,Tottenham,,,,,2016,37,Y16W37
Callum,McManaman,MID,WBA,4300000,0,0,0.0,0.0,0.0,0,8969,0,0,0,0,0,0,0,0.0,0,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,4326,0,27,0,0,0,0,0,0,0,Swansea,,,,,2016,37,Y16W37
Patrick,McNair,DEF,SUN,4200000,0,12,0.108108108108108,2.57400257400257e-08,2.8571428571428602e-06,0,15668,0,9,0,0,0,0,0,2.9,0,-3,0,12,3,0,0,0,0,0,1,0,0,0.2,5004,1,28,0,0,353,0,0,0,58,Chelsea,,,,,2016,37,Y16W37
Sam,McQueen,MID,SOU,4200000,0,23,0.207207207207207,4.933504933504929e-08,5.47619047619048e-06,0,8188,0,9,0,0,0,0,0,5.5,0,-3,0,23,3,0,0,0,0,0,1,0,1,0.1,10744,0,0,0,0,616,0,0,0,132,Stoke,,,,,2016,37,Y16W37
Scott,McTominay,MID,MUN,4500000,2,3,0.027027027027027,6.006006006006013e-09,6.66666666666667e-07,0,48,1,0,0,0,0,0,0,0.7,0,0,0,3,0,0,0,0,0,0,1,0,0,0.0,868,0,0,0,0,97,0,0,0,16,Crystal Palace,,,,,2016,37,Y16W37
Ben,Mee,DEF,BUR,4400000,0,94,2.8,6.36363636363636e-07,2.13636363636364e-05,0,182928,5,49,0,0,0,1,0,21.4,0,-1,0,94,1,0,0,0,6,0,9,0,2,2.2,239402,2,0,0,0,3015,0,0,0,592,West Ham,,,,,2016,37,Y16W37
Nampalys,Mendy,MID,LEI,4400000,0,6,1.5,3.40909090909091e-07,1.36363636363636e-06,0,31624,1,5,0,0,0,0,0,1.4,0,-1,0,6,1,0,0,0,0,0,1,0,0,0.3,3697,0,0,0,0,269,0,0,0,26,Bournemouth,,,,,2016,37,Y16W37
Per,Mertesacker,DEF,ARS,4800000,1,1,0.009009009009009007,1.8768768768768807e-09,2.0833333333333304e-07,0,5912,0,1,0,0,0,0,0,0.2,0,-2,0,1,2,0,0,0,0,0,0,0,0,0.2,2141,0,265,0,0,38,0,0,0,5,Everton,,,,,2016,37,Y16W37
David,Meyler,MID,HUL,4400000,0,33,0.297297297297297,6.75675675675676e-08,7.4999999999999985e-06,0,19275,2,23,0,0,0,1,0,7.5,0,-1,0,33,1,0,0,0,0,0,2,0,0,0.2,15717,0,0,0,0,962,0,0,0,179,Tottenham,,,,,2016,37,Y16W37
Matt,Miazga,DEF,CHE,4400000,0,0,0.0,0.0,0.0,0,3930,0,0,0,0,0,0,0,0.0,0,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,486,0,18,0,0,0,0,0,0,0,Sunderland,,,,,2016,37,Y16W37
Simon,Mignolet,GLK,LIV,4800000,7,110,3.9,8.125e-07,2.29166666666667e-05,0,161420,0,30,0,52,0,0,0,22.9,0,-2,0,110,2,0,0,0,7,0,9,0,0,3.5,191996,0,340,2,1,2520,0,0,0,506,Middlesbrough,,,,,2016,37,Y16W37
,Mika,GLK,SUN,4400000,0,0,0.0,0.0,0.0,0,348,0,0,0,0,0,0,0,0.0,0,-1,0,0,1,0,0,0,0,0,0,0,0,0.0,374,0,0,0,0,0,0,0,0,0,Chelsea,,,,,2016,37,Y16W37
John Obi,Mikel,MID,CHE,4400000,0,0,0.0,0.0,0.0,0,5335,0,0,0,0,0,0,0,0.0,0,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,1966,0,209,0,0,0,0,0,0,0,Sunderland,,,,,2016,37,Y16W37
Luka,Milivojevic,MID,CRY,5000000,2,42,0.378378378378378,7.56756756756757e-08,8.400000000000001e-06,0,2397,4,16,0,0,0,2,0,8.4,0,0,0,42,0,0,0,0,3,0,5,0,0,0.1,4549,0,0,0,0,1224,0,0,0,169,Man Utd,,,,,2016,37,Y16W37
James,Milner,MID,LIV,6300000,3,139,3.9,6.19047619047619e-07,2.2063492063492104e-05,0,610105,5,35,0,0,0,7,0,22.1,0,-2,0,139,2,0,1,0,16,0,12,0,4,4.8,720125,0,508,0,3,3154,0,0,0,682,Middlesbrough,,,,,2016,37,Y16W37
Tyrone,Mings,DEF,BOU,4500000,0,4,0.03603603603603602,8.008008008008009e-09,8.888888888888891e-07,0,2242,0,16,0,0,0,0,0,0.9,0,0,0,4,0,0,0,0,2,0,0,0,0,0.0,1890,2,1,0,0,506,0,0,0,89,Leicester,,,,,2016,37,Y16W37
Kevin,Mirallas,MID,EVE,5900000,2,119,3.4,5.76271186440678e-07,2.01694915254237e-05,0,354610,2,26,0,0,0,4,0,20.2,0,-6,0,119,6,0,0,0,8,0,11,0,8,2.2,374773,0,245,0,2,2074,0,0,0,420,Arsenal,,,,,2016,37,Y16W37
Demetri,Mitchell,DEF,MUN,4000000,8,8,0.0720720720720721,1.8018018018018e-08,2e-06,0,25,0,0,0,0,0,0,0,2.0,0,0,0,8,0,0,0,0,2,0,1,0,0,0.0,471,0,0,0,1,90,0,0,0,35,Crystal Palace,,,,,2016,37,Y16W37
Henrikh,Mkhitaryan,MID,MUN,8700000,0,73,0.6576576576576579,7.55928342135239e-08,8.39080459770115e-06,0,458737,1,8,0,0,0,4,0,8.4,0,-8,0,73,8,0,0,0,3,0,10,0,1,2.1,260173,0,0,0,1,1348,0,0,0,279,Crystal Palace,,,,,2016,37,Y16W37
Nacho,Monreal,DEF,ARS,5900000,2,115,3.2,5.42372881355932e-07,1.94915254237288e-05,0,273214,5,43,0,0,0,0,0,19.5,0,-1,0,115,1,0,0,0,9,0,11,0,3,6.4,299355,0,511,0,1,3153,0,0,0,681,Everton,,,,,2016,37,Y16W37
Jefferson,Montero,MID,SWA,5000000,0,18,1.4,2.8e-07,3.6000000000000007e-06,0,8638,0,9,0,0,0,0,0,3.6,0,-5,0,18,5,0,0,0,0,0,0,0,1,0.1,2452,0,202,0,0,380,0,0,0,76,West Brom,,,,,2016,37,Y16W37
Elliott,Moore,DEF,LEI,4000000,0,0,0.0,0.0,0.0,0,12,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,134,0,0,0,0,0,0,0,0,0,Bournemouth,,,,,2016,37,Y16W37
Alberto,Moreno,DEF,LIV,4400000,1,15,0.135135135135135,3.071253071253069e-08,3.40909090909091e-06,0,150626,1,7,0,0,0,0,0,3.4,0,-6,0,15,6,0,0,0,1,0,0,0,1,1.4,18171,0,394,0,0,305,0,0,0,79,Middlesbrough,,,,,2016,37,Y16W37
Wes,Morgan,DEF,LEI,4600000,0,63,2.3,5e-07,1.3695652173913e-05,0,876793,3,45,0,0,0,1,0,13.7,0,-4,0,63,4,0,0,0,0,0,5,0,1,10.3,309094,0,549,0,0,2430,0,0,0,360,Bournemouth,,,,,2016,37,Y16W37
James,Morrison,MID,WBA,4300000,2,84,0.756756756756757,1.7598994343180398e-07,1.95348837209302e-05,0,121899,3,22,0,0,0,5,0,19.5,0,-7,0,84,7,0,0,0,4,0,4,0,2,1.1,160829,0,266,0,0,1741,0,0,0,328,Swansea,,,,,2016,37,Y16W37
Victor,Moses,MID,CHE,5500000,2,105,3.1,5.63636363636364e-07,1.90909090909091e-05,0,286146,4,15,0,0,0,3,0,19.1,0,0,0,105,0,0,0,0,6,0,17,0,3,2.2,355251,0,127,0,1,2485,0,0,0,476,Sunderland,,,,,2016,37,Y16W37
Lys,Mousset,FWD,BOU,5100000,5,14,0.126126126126126,2.47306129659071e-08,2.7450980392156897e-06,0,3721,0,4,0,0,0,0,0,2.7,0,-4,0,14,4,0,0,0,0,0,1,0,1,0.1,1984,1,0,0,0,270,0,0,0,22,Leicester,,,,,2016,37,Y16W37
Marc,Muniesa,DEF,STK,4000000,1,34,0.306306306306306,7.65765765765766e-08,8.5e-06,0,51802,2,7,0,0,0,1,0,8.5,0,-5,0,34,5,0,0,0,3,0,3,0,0,0.8,73817,0,111,0,1,650,0,0,0,153,Southampton,,,,,2016,37,Y16W37
Ahmed,Musa,FWD,LEI,6900000,0,39,0.351351351351351,5.09204857030944e-08,5.65217391304348e-06,0,417701,1,20,0,0,0,2,0,5.7,0,-6,0,39,6,0,0,0,5,0,1,0,0,3.0,79415,0,0,0,0,761,0,0,0,131,Bournemouth,,,,,2016,37,Y16W37
Shkodran,Mustafi,DEF,ARS,5800000,0,90,3.5,6.03448275862069e-07,1.55172413793103e-05,0,149619,11,30,0,0,0,2,0,15.5,0,-2,0,90,2,0,0,0,8,0,8,0,2,1.4,174375,0,0,0,1,2274,0,0,0,513,Everton,,,,,2016,37,Y16W37
Jordon,Mutch,MID,CRY,4200000,0,4,1.0,2.38095238095238e-07,9.52380952380952e-07,0,22000,0,1,0,0,0,0,0,1.0,0,-3,0,4,3,0,0,0,0,0,0,0,0,0.3,20321,0,54,0,0,53,0,0,0,17,Man Utd,,,,,2016,37,Y16W37
Boaz,Myhill,GLK,WBA,4100000,0,0,0.0,0.0,0.0,0,37890,0,0,0,0,0,0,0,0.0,0,-4,0,0,4,0,0,0,0,0,0,0,0,0.4,3559,0,218,0,0,0,0,0,0,0,Swansea,,,,,2016,37,Y16W37
Luciano,Narsingh,MID,SWA,5100000,4,25,0.225225225225225,4.41618088676912e-08,4.90196078431373e-06,0,3786,0,8,0,0,0,0,0,4.9,0,-4,0,25,4,0,0,0,0,0,1,0,3,0.0,4417,0,0,0,0,416,0,0,0,75,West Brom,,,,,2016,37,Y16W37
Samir,Nasri,MID,MCI,6400000,0,1,1.0,1.5625e-07,1.5625e-07,0,13030,0,0,0,0,0,0,0,0.2,0,-1,0,1,1,0,0,0,0,0,0,0,0,0.2,1395,0,164,0,0,16,0,0,0,0,Watford,,,,,2016,37,Y16W37
Kyle,Naughton,DEF,SWA,4400000,2,82,2.6,5.90909090909091e-07,1.86363636363636e-05,0,63284,5,48,0,0,0,1,0,18.6,0,-1,0,82,1,0,0,0,7,0,8,0,0,2.1,104537,1,239,0,1,2714,0,0,0,528,West Brom,,,,,2016,37,Y16W37
Jesus,Navas,MID,MCI,6100000,1,48,0.432432432432432,7.08905626938414e-08,7.868852459016389e-06,0,42185,2,17,0,0,0,0,0,7.9,0,-4,0,48,4,0,0,0,6,0,2,0,3,0.6,19360,0,408,0,0,1064,0,0,0,245,Watford,,,,,2016,37,Y16W37
Alfred,N'Diaye,MID,HUL,4100000,2,34,2.3,5.60975609756098e-07,8.29268292682927e-06,0,51063,7,30,0,0,0,1,0,8.3,0,-4,0,34,4,0,0,0,2,0,4,0,0,0.8,83308,0,0,0,0,1273,0,0,0,177,Tottenham,,,,,2016,37,Y16W37
Wilfred,Ndidi,MID,LEI,4600000,2,59,0.531531531531532,1.15550332941637e-07,1.2826086956521699e-05,0,28982,0,28,0,0,0,2,0,12.8,0,-4,0,59,4,0,0,0,2,0,4,0,3,0.7,60743,0,0,0,1,1521,0,0,0,288,Bournemouth,,,,,2016,37,Y16W37
Didier,Ndong,MID,SUN,4800000,0,67,2.2,4.58333333333333e-07,1.3958333333333301e-05,0,3733,5,48,0,0,0,1,0,14.0,0,-2,0,67,2,0,0,0,1,0,5,0,1,0.0,5171,0,0,0,0,2520,0,0,0,397,Chelsea,,,,,2016,37,Y16W37
Alvaro,Negredo,FWD,MID,6100000,1,130,3.6,5.9016393442623e-07,2.13114754098361e-05,0,1906465,5,45,0,0,0,9,0,21.3,0,-4,0,130,4,0,0,0,17,0,10,0,5,10.9,1804609,0,0,0,4,2872,0,0,0,436,Liverpool,,,,,2016,37,Y16W37
Julien,Ngoy,FWD,STK,4500000,0,5,0.0450450450450451,1.001001001001e-08,1.11111111111111e-06,0,5478,0,1,0,0,0,0,0,1.1,0,0,0,5,0,0,0,0,0,0,0,0,0,0.1,7063,0,0,0,0,49,0,0,0,16,Southampton,,,,,2016,37,Y16W37
M'Baye,Niang,FWD,WAT,5800000,2,49,0.4414414414414409,7.61105933519727e-08,8.44827586206897e-06,0,55492,2,27,0,0,0,2,0,8.4,0,-2,0,49,2,0,0,0,6,0,3,0,2,0.4,71728,0,0,0,1,1246,0,0,0,183,Man City,,,,,2016,37,Y16W37
Oumar,Niasse,FWD,HUL,5500000,5,44,0.396396396396396,7.20720720720721e-08,8e-06,0,44274,3,30,0,0,0,4,0,8.0,0,-5,0,44,5,0,0,0,3,0,2,0,1,0.4,56031,0,19,0,1,1096,0,0,1,125,Tottenham,,,,,2016,37,Y16W37
Clinton,N'Jie,FWD,TOT,5900000,0,0,0.0,0.0,0.0,0,2021,0,0,0,0,0,0,0,0.0,0,-1,0,0,1,0,0,0,0,0,0,0,0,0.0,521,0,38,0,0,0,0,0,0,0,Hull City,,,,,2016,37,Y16W37
Georges-Kevin,Nkoudou,MID,TOT,6800000,0,8,0.0720720720720721,1.05988341282459e-08,1.17647058823529e-06,0,663,0,0,0,0,0,0,0,1.2,0,-2,0,8,2,0,0,0,0,0,0,0,0,0.0,646,0,0,0,0,54,0,0,0,25,Hull City,,,,,2016,37,Y16W37
Mark,Noble,MID,WHU,6200000,0,71,2.4,3.8709677419354794e-07,1.14516129032258e-05,0,132809,10,40,0,0,0,3,0,11.5,0,-3,0,71,3,0,1,0,5,0,8,0,0,1.2,22537,0,581,0,1,2389,0,0,0,389,Burnley,,,,,2016,37,Y16W37
,Nolito,MID,MCI,8400000,0,54,0.4864864864864861,5.79150579150579e-08,6.42857142857143e-06,0,258323,3,7,0,0,0,4,0,6.4,0,-6,0,54,6,0,0,0,2,0,3,0,3,1.0,213655,0,0,0,1,777,0,0,1,170,Watford,,,,,2016,37,Y16W37
Kristoffer,Nordfeldt,GLK,SWA,3900000,3,3,0.027027027027027,6.93000693000693e-09,7.69230769230769e-07,0,56296,0,1,0,4,0,0,0,0.8,0,-1,0,3,1,0,0,0,0,0,0,0,0,3.4,78812,0,10,0,0,90,0,0,0,12,West Brom,,,,,2016,37,Y16W37
Havard,Nordtveit,MID,WHU,4700000,0,31,0.279279279279279,5.94211232509105e-08,6.5957446808510586e-06,0,5249,2,20,0,0,0,0,0,6.6,0,-3,0,31,3,0,0,0,0,0,3,0,1,0.1,1633,0,0,0,0,957,0,0,0,160,Burnley,,,,,2016,37,Y16W37
